product_id,source_product_id,catalog_id,category_id,category_code,category_code_source,product_name_length,product_description_length,product_photos_qty,product_weight_g
852186406108,36ed077d2f4915bc4bd14ead16a028de,cat-69075331,5069075331,alimentos,alimentos,49,477,2,750
931898661397,2d4f312a487b1af17bdc9e77505a205c,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,52,308,1,600
782893722692,d6230529fca40334f2dfb8bd8e7759ea,cat-57247972,2357247972,brinquedos,brinquedos,43,1339,1,500
427502164164,eb40735d540d6ccdfb0b74782ba065dc,cat-59672535,659672535,relogios_presentes,relogios_presentes,38,223,3,700
555881021029,d7ceaa970defc5f52f1affda0dc32f30,cat-28309979,1228309979,esporte_lazer,esporte_lazer,41,127,1,600
689452416801,1003992d2a8d1e7f870643148854ddc7,cat-50927587,4350927587,eletrodomesticos,eletrodomesticos,53,1503,2,300
545253009864,5a2c5357841ae997771d179eee3f2027,cat-28309979,1228309979,esporte_lazer,esporte_lazer,48,2523,1,10443
990074491797,6b4b43f30f71d5d25a64145919f7f515,cat-57247972,2357247972,brinquedos,brinquedos,41,1100,4,19700
786136063237,e3dd5a5b73bfbb610ada4ed74a6612b6,cat-63401596,563401596,pet_shop,pet_shop,32,1244,1,138
669418014931,898fa82b63404937c7a3c2cc77d6e5b5,cat-39156101,8039156101,perfumaria,perfumaria,23,768,2,400
938798247414,afdca9f0ccd47943dcb8dcec1518da63,cat-64623464,6964623464,beleza_saude,beleza_saude,44,502,1,500
665625386080,62ae6a8f5789aec14529a277c7516def,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,63,554,11,2300
181052845979,e3a67a7350378910b2eb888ba9d2d095,cat-71618754,2371618754,telefonia,telefonia,50,519,1,100
338348003208,174bd46514622ad40ab32df5c832aaf3,cat-39156101,8039156101,perfumaria,perfumaria,33,744,1,150
756163473213,9298a9128d39e1ff0dc62e143e8bd328,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,57,150,2,1300
930259801290,28fe7bc9b73556b0cee83320fcd2600e,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,56,1200,2,3550
922775055662,55f166570845e0a7b4456edac9c420b7,cat-95370542,6895370542,automotivo,automotivo,42,431,1,975
235217420185,5fef486f2057e10fd91e167348812b7a,cat-64623464,6964623464,beleza_saude,beleza_saude,43,1650,4,1200
846008682636,26afe4ed5890d941fcba14205863eec7,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,47,1092,1,3850
335744572363,7a585ae6a8f9d910486651811c79f6b8,cat-95370542,6895370542,automotivo,automotivo,59,395,1,900
240232290141,6818d803130fa8df4d513db9d6289dc2,cat-76768110,9476768110,livros_interesse_geral,livros_interesse_geral,40,1618,1,300
501723482037,fe85b65a6d0ed7524aaa2e0fac0e23cb,cat-26751943,1726751943,construcao_ferramentas_ferramentas,construcao_ferramentas_ferramentas,53,226,3,300
687795596844,ef34878717e7759a53c99550100ea1ec,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,56,812,1,2400
206430068166,4a92216ec92c54fca6f132ae1988390d,cat-57247972,2357247972,brinquedos,brinquedos,36,355,3,900
845973034452,f399bbedb1d21192dffefc4a8b30a229,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,59,614,1,5300
863809666164,2330fe9b304af24209631c7197203c61,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,48,943,1,3350
140245439249,21c0985594816cf11cf7cfc0631f6f1f,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,34,569,1,800
246200390138,a037c98ed926711d7513cf779d788536,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,43,1183,1,250
482081115673,9b51d10170f788eda1e19bd4e8d2d06e,cat-64623464,6964623464,beleza_saude,beleza_saude,60,696,7,700
85702231371,d4388109703f2b2278192c39946dcbee,cat-28309979,1228309979,esporte_lazer,esporte_lazer,58,646,2,300
386855072639,ba2225dd03b4dd91f999ef73504a0b82,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,59,833,1,8100
37671546204,1792cba4f134a09e9450d6142fbe9293,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,57,297,2,150
684821764080,6a64f310d8075f40b78eb471df9ddac4,cat-39156101,8039156101,perfumaria,perfumaria,41,512,1,250
961736100793,bdeb69e094c42de582310fffad126d77,cat-95370542,6895370542,automotivo,automotivo,51,424,2,100
659248566878,35d92b98f6c28b76f0551e206ba39234,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,38,597,3,300
810961476546,ab5471c55ab7dcdfbf32ed5f4edbd592,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,53,1156,2,2450
939814760447,37bfa14183ddce17983a1980a3337042,cat-63401596,563401596,pet_shop,pet_shop,53,203,1,2500
291141935717,f201c94e7d8aa11b6ab049d69730309d,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,51,339,1,2410
458393899315,794a58949439ec61f210c58f05fcd177,cat-95370542,6895370542,automotivo,automotivo,55,544,1,550
83533990031,3ebd44ce3c5f4ef6af43b9f0b1df1729,cat-95370542,6895370542,automotivo,automotivo,60,317,4,70
971642677856,5fc604f5f76a23b94565f06a830fa835,cat-28309979,1228309979,esporte_lazer,esporte_lazer,51,302,1,400
646600662956,9ecfbbfd26a92d596e5f4f7dfead98e3,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,59,367,1,2550
261014931747,e21b0b8dd6c9543f46cf3178a39ea458,cat-28309979,1228309979,esporte_lazer,esporte_lazer,56,307,4,700
997760479833,2501eb540473502ef149a3a848b2f8f0,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,57,749,1,570
911563910512,8e4650bd2f4ffa24c882da51ba7b1a47,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,57,517,2,2950
178717920996,de68fdc66141ead95fd569f01245e523,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,55,298,1,18800
725514005924,46f739c1cd676603026c0af4d29ef7a5,cat-95370542,6895370542,automotivo,automotivo,55,212,3,1850
351627584479,04ddfb2cdbf048af94dc37e1bb0d3b04,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,48,1797,5,575
128035240652,81227b918dc751995a7301b5f38437b8,cat-35698267,5735698267,telefonia_fixa,telefonia_fixa,53,1265,1,750
794652310422,67473aa97e981b3b8abaa6a8a768eb26,cat-64623464,6964623464,beleza_saude,beleza_saude,60,450,1,400
380614112584,59f4103b8313232d3abe6630105b925b,cat-07261214,8307261214,papelaria,papelaria,55,1006,3,800
779354670246,271a16e4751b04867238b601ad652692,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,47,755,1,240
735154233912,055b53c58f373d53438cefb346ffcbbf,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,41,313,1,6050
268990653574,330286b1345b8cc5abfbb74da93465a6,cat-28309979,1228309979,esporte_lazer,esporte_lazer,51,1097,5,2800
844786547780,4e85aba9b74456fe153b755f4324dfc9,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,56,893,3,300
335914562562,c42500bc89ec2aab54ff83f7c31b8773,cat-71618754,2371618754,telefonia,telefonia,54,259,1,200
728541930409,24543438ec09114a42a153f76ae693f2,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,39,343,1,963
111597746493,2653c1a28e65f36161bcc73f0ca52727,cat-03345107,5103345107,bebes,bebes,53,829,4,5150
983216325563,9207d6b9c76ea46cbc5b101a23293cc2,cat-59672535,659672535,relogios_presentes,relogios_presentes,52,339,1,198
870419222099,e251ebd2858be1aa7d9b2087a6992580,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,34,511,4,8875
814457905612,c689470c5a069795896edc7b896d9251,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,63,837,1,1300
487083341195,992b493206080e0ded9bf933ae5da6d3,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,47,576,1,450
593117222808,39731b928af43b0f49dd60d4706e403f,cat-64623464,6964623464,beleza_saude,beleza_saude,50,431,4,20100
325758677651,1b90de90abbc056f24e0fe3c721a88ee,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,51,539,1,1100
635369697007,3374f1e0e721154f553fa0b0994ff405,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,56,231,1,250
10383293591,3275f9e184aa1d82aa1e2517017bda63,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,33,1084,1,200
689569947945,170b033abb14ccc92a21b95dba58fa90,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,55,757,4,325
889782238727,3366363f84c6f967f12d15a59b1e7839,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,33,1303,1,200
940106466698,779e74ce337266c06bf392935ab34bc8,cat-33900429,7233900429,alimentos_bebidas,alimentos_bebidas,59,459,2,262
461946530545,40a5f1699745ef73e63e53a7d51ea0e0,cat-28309979,1228309979,esporte_lazer,esporte_lazer,39,626,1,980
95360910205,d2e79198b51c33512670c0a652c1a27f,cat-19990527,5119990527,artigos_de_natal,artigos_de_natal,46,1030,1,2850
925135801645,ef9f0516d07f695fa0eae9a8169c8fdc,cat-64623464,6964623464,beleza_saude,beleza_saude,46,803,1,250
865544547468,9d9734db712d5ab6c3ff4c33700eb34c,cat-45447343,4845447343,moveis_escritorio,moveis_escritorio,56,1285,1,8375
65346520432,3a05f25f787e81cdd89d9612bff31bd8,cat-71618754,2371618754,telefonia,telefonia,33,1577,2,400
330685662644,d2085f7e0f9533605386960fc7e987ec,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,40,207,4,150
653493944139,4f7453bf6629f63942b81205e1e2b1ba,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,57,2689,4,600
928566135949,cd8cb942b6a58fcff9697762d3bc9cd7,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,48,339,6,2900
899356861389,341141693c1995e911d0a5843f7c289b,cat-39156101,8039156101,perfumaria,perfumaria,39,613,1,458
58437442226,b88449b8d7f553a4517437d0dc5491a2,cat-07261214,8307261214,papelaria,papelaria,45,435,2,750
29714178069,de15917c5525c593f2a9747a5c943ee7,cat-63401596,563401596,pet_shop,pet_shop,60,872,3,150
725774039645,6d0d7c2d9a4b8b79dbc12c47c74349dd,cat-64623464,6964623464,beleza_saude,beleza_saude,58,2910,1,300
137499262131,23713b3af0ec6a3c9601da5c58b2ea95,cat-49979382,4849979382,musica,musica,59,1957,3,550
127189402148,c1263771de6bc2dca4fdf0994079dd19,cat-28309979,1228309979,esporte_lazer,esporte_lazer,59,763,1,1175
887713578134,1131505c80690c39fe3696048a24fc2d,cat-95370542,6895370542,automotivo,automotivo,52,383,1,980
124277258779,3b426c5ff23dab0e12ab32063375550e,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,56,685,1,9900
656294775476,52b668edc0d0c20cd9319bfda4019597,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,59,205,8,900
156265796053,c55fe8cbb36a1353e443dc9e773b80da,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,48,426,1,250
739802170183,d73068913476e74d4f35a6f2d5399ae9,cat-11723185,611723185,malas_acessorios,malas_acessorios,40,1070,1,650
512499154906,926e66aed471a4345d1c8d70b60c1874,cat-28309979,1228309979,esporte_lazer,esporte_lazer,57,1750,4,277
168780798773,f4938e02188d323c8412d2ea07d230e4,cat-39156101,8039156101,perfumaria,perfumaria,56,182,1,3733
725639204772,803afd213dfaca86aacd31b3c7d9a296,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,46,979,5,1075
954694173490,f014ea8c6c04cc78a9e70319e351dc4b,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,16,202,1,1050
393730409522,cd5b0609304400b0a1e1cf4717778ddf,cat-39156101,8039156101,perfumaria,perfumaria,60,341,1,450
566824275876,fdbd77fe1773263558126c16e0b4b67c,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,59,349,2,1500
415879040725,2d9048864a2855dc2235f380db5c1ec1,cat-39173559,3239173559,instrumentos_musicais,instrumentos_musicais,56,250,1,150
257024119739,30e010e9df8943899f267097d49b5c1a,cat-64623464,6964623464,beleza_saude,beleza_saude,56,825,1,1300
313475186190,e785fc8bd8514e440e2d11f014c68c67,cat-63401596,563401596,pet_shop,pet_shop,58,334,5,1800
210834890117,aac7416c2efb28528e5cf18c1f582053,cat-57247972,2357247972,brinquedos,brinquedos,44,71,2,800
794174753377,4a85b07765a341b846c963da0381db96,cat-64623464,6964623464,beleza_saude,beleza_saude,57,1687,1,4350
212892534587,9d4ba0f6da482eab474c47de79c2afcc,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,58,1484,5,1700
895277318210,e0df353ed6d11a723c8046c7aec42d62,cat-57247972,2357247972,brinquedos,brinquedos,33,669,1,630
330323226374,019003324f0a201dd2c8962beaf94b6d,cat-37517038,1337517038,livros_importados,livros_importados,56,440,1,250
384423366353,6d7e2debf23664bba46cd58c906fdf16,cat-28309979,1228309979,esporte_lazer,esporte_lazer,57,654,1,2400
655350507754,4bf205e4dc4e2c6b258e1ec0e2be9367,cat-24178479,8124178479,cool_stuff,cool_stuff,54,710,3,797
646569330440,0c002598a0876501a172ffcea9496008,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,53,768,4,9150
357041657033,ec3f8e78677c7e0395b155bc67417158,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,60,334,3,850
584213199608,2511e504fd7794c668a8521aabe3713d,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,60,298,1,2650
583423499244,0259a8068ce1198d4370abb0d3c2e576,cat-95370542,6895370542,automotivo,automotivo,39,328,1,500
432325506429,b3bf52e880d6c9f4dd7e34fb682d5054,cat-28309979,1228309979,esporte_lazer,esporte_lazer,47,594,5,700
672607850251,2cbc1ae9dc8c4d81b096db0ee01ae0e6,cat-59672535,659672535,relogios_presentes,relogios_presentes,53,184,6,200
708268665056,a7329b3e52d13627c92b24a745e70873,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,62,1702,1,800
421873475547,3096d513ef378c2f6b32b7f4f42a471a,cat-59672535,659672535,relogios_presentes,relogios_presentes,54,555,4,400
473215700652,4d4ae73d24cd635b5ca58cf89d988cc9,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,53,635,1,250
926111104998,f01058850701fcb9d8f652660012b9ec,cat-56691569,8256691569,fashion_calcados,fashion_calcados,41,342,4,450
195553247970,ed000a9f9f04376551e24de254464c9e,cat-15591864,7315591864,unknown,unknown,,,,7400
509514839767,348b4fff3d6dcaa25f6f61805ced2da9,cat-57247972,2357247972,brinquedos,brinquedos,46,226,1,500
835187840815,8cef0a48dd6a31a4da7683d1f35d8925,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,42,540,4,9950
444140268790,cf84f4d055494a42ee49d58b5f82afa2,cat-64623464,6964623464,beleza_saude,beleza_saude,56,2137,1,1600
817975777592,6ea2d74d5dd2317844dd17f16da75a5b,cat-28309979,1228309979,esporte_lazer,esporte_lazer,60,576,5,2500
326517295612,7770bdde7d6bfd349bfdeabc4ce54c07,cat-71618754,2371618754,telefonia,telefonia,54,581,1,150
440136397848,608f44934fbb70de5e05998ae59f4e46,cat-64623464,6964623464,beleza_saude,beleza_saude,60,918,1,150
98934744481,338bf1554cc911be551275c6c6c396c7,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,35,347,2,1400
425854843025,dc9f66a56b89e4278d921898a861a29a,cat-15591864,7315591864,unknown,unknown,,,,200
361098589877,05fa60020215fd65f8f8b9dd441f864b,cat-64623464,6964623464,beleza_saude,beleza_saude,32,324,1,250
279000885382,9795a7cdf0e9c1c2b4db0c1ab37e0831,cat-66204910,7466204910,casa_construcao,casa_construcao,55,1627,1,600
399231663526,df581a0b9a4bf71da645a0a3d5d2b4fe,cat-63401596,563401596,pet_shop,pet_shop,59,1002,4,3000
614029275744,d531e4f4234b93eb3d8efc4a53f7e7c1,cat-66204910,7466204910,casa_construcao,casa_construcao,37,354,1,8900
689004844667,1945afae0c93166dce1f186d00125695,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,58,1707,2,6500
270417465921,96a8e69f40810916a191425f42eb4b19,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,41,635,1,513
130152064425,acdb0f19ecde303b46ede05c270ad40d,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,56,813,4,650
242116802748,cb7433cfec8ba4a55092889fad62c6ed,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,57,113,1,250
296437343007,7b04f59e7ef8f6d273cc64d422557641,cat-28309979,1228309979,esporte_lazer,esporte_lazer,34,100,3,125
525217829395,07dc749f37490643099305c4df823727,cat-71618754,2371618754,telefonia,telefonia,50,194,1,100
352977543125,99051458e8e83372d619c3092f874824,cat-64623464,6964623464,beleza_saude,beleza_saude,43,754,1,1150
692690900323,dcf382c499d890ea8ca4d7e08fcb3abf,cat-03345107,5103345107,bebes,bebes,44,616,2,8250
174475955101,da9897a610529d3139497d3bd8bbccb0,cat-59672535,659672535,relogios_presentes,relogios_presentes,55,464,3,770
258535723069,64e356655e467c59b4b42f98837d273e,cat-71618754,2371618754,telefonia,telefonia,53,486,1,100
127270087771,5aee6406a4f4071df1f1bec3fa3dcfc6,cat-28309979,1228309979,esporte_lazer,esporte_lazer,48,2056,1,400
59706276307,42e640b8fe7fa0bef227e6ad92c6e9c9,cat-39156101,8039156101,perfumaria,perfumaria,48,1671,1,150
908307936657,b1443a3dadb0b2b1edf47ffe38366788,cat-50927587,4350927587,eletrodomesticos,eletrodomesticos,57,175,3,3900
568143428617,263fe483fc2377fe17d81d7b2b5cea3d,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,51,272,1,1400
388784993349,3b7929cc079c14493fb6fb3373dbc1e1,cat-21810219,9721810219,audio,audio,21,68,3,1075
123222700012,b03f486273ee4263286c00383ef34f37,cat-45447343,4845447343,moveis_escritorio,moveis_escritorio,57,274,1,6400
954721638193,052516c377ebbc53a39f053af1db08b4,cat-24178479,8124178479,cool_stuff,cool_stuff,46,595,2,450
504754665087,ecb5b54535b9954dfabb3bd16f3c567d,cat-71618754,2371618754,telefonia,telefonia,57,2112,1,117
287393036830,1018789226ee7a23b5fd719413e80cb0,cat-71618754,2371618754,telefonia,telefonia,59,734,4,300
775015187752,7346d3bfa9ffb6562dde92b426bb5827,cat-57247972,2357247972,brinquedos,brinquedos,35,537,3,600
372720161600,9a78dffd6ee3b0b5ef8c7bcc3363cb60,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,52,748,4,15400
909026632455,6522b16614da30655a6a5ce4c8f2fb8b,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,48,1056,1,550
328771961901,f8e75ec247fd97a5e1abcaa48e9e971d,cat-52513179,1952513179,construcao_ferramentas_construcao,construcao_ferramentas_construcao,47,475,1,370
674670902752,b84ee1832bd494a163f0a8315efde95c,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,56,944,1,200
517641315925,f605c14485b0c4f34011ee7658887ef1,cat-64623464,6964623464,beleza_saude,beleza_saude,52,455,1,550
673043697879,732a5a52382de386f82728b54616c44c,cat-10074066,5610074066,construcao_ferramentas_iluminacao,construcao_ferramentas_iluminacao,54,538,2,950
676355616016,a01d67702cc563c68a6860bd1547cd53,cat-95370542,6895370542,automotivo,automotivo,46,377,1,5500
477507144390,f7ac498363699addc5ff78eadee46977,cat-71618754,2371618754,telefonia,telefonia,51,544,5,150
125572315961,74555f75edae5066e34e251a91b8e52a,cat-57247972,2357247972,brinquedos,brinquedos,48,271,1,450
743924760163,cbc7a92fc315194a3965b32acc10fc1c,cat-95370542,6895370542,automotivo,automotivo,49,1565,4,250
469292892956,54c9eeb3eec23150e817e2048c9c4c31,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,52,218,1,800
792876814661,aed7d0a9347ab6a62a7e25304e6f02ab,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,44,2017,3,550
609135799414,550fc11ceff23335b50bdab8f9d3c3e2,cat-28309979,1228309979,esporte_lazer,esporte_lazer,35,649,4,400
740840182533,3caecc43ae4ff35c714a4e9a92964402,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,59,2011,5,1250
766388531147,9bf850b04e5b1ec3f9e35aaf9a55ce52,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,47,772,1,1850
651046974510,77e9f75a40f2341f6a7f9f17cc0a8ffd,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,63,1144,8,400
498258929464,b36858b52183f641b1be7bd99cd0ca89,cat-91857776,8291857776,eletrodomesticos_2,eletrodomesticos_2,46,373,3,15750
98787064817,b8dcc8fb99a94c2a9329e491f71bb120,cat-24178479,8124178479,cool_stuff,cool_stuff,59,320,1,420
289576321849,949e2d53ce148a06e79f6dc7fdc2b045,cat-95370542,6895370542,automotivo,automotivo,52,729,1,350
556905185908,9055dd3dc18725216cbe35e1999e692d,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,25,472,2,500
527089279931,6b24ec6a3ca9082ef2a3242b7d155508,cat-39156101,8039156101,perfumaria,perfumaria,30,138,1,100
573506772121,28ea12eefe401cceb76c6026abfbcd71,cat-28309979,1228309979,esporte_lazer,esporte_lazer,52,671,6,1300
448431790593,b4014cdccfa7055c39ddadfc592bd47a,cat-95370542,6895370542,automotivo,automotivo,55,97,1,50
189935606705,7cd29da0653abeb444703cc5a957f479,cat-64623464,6964623464,beleza_saude,beleza_saude,23,565,1,1029
974507885965,2ebf71f199b0f3f3331af7d426ad714c,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,56,561,1,600
330121960090,beaf3fee881a18c9b8f551d4fc88f90b,cat-64623464,6964623464,beleza_saude,beleza_saude,53,763,1,875
879732390788,9223a3da528213e384a176a70d92130a,cat-28309979,1228309979,esporte_lazer,esporte_lazer,51,759,6,900
82621745617,b2ca2c6a893354e1429f316eb07cfcff,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,40,529,3,650
260888910751,25fed921a4e724b34b87435bac8cb845,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,59,396,1,500
960533546229,5194b6f4fa50ae9404bfd3e48ebe3911,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,54,1368,4,1625
220575011146,bea56a01c32ef9befa1a9914cca8fc1e,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,31,259,1,450
431980518104,0b9ee48363c794d37d5e9991d72f9b55,cat-97277031,7497277031,eletronicos,eletronicos,46,339,2,150
369252501759,04939dcb29e2a26106610d8e1ef03b98,cat-64623464,6964623464,beleza_saude,beleza_saude,34,1043,2,600
149734652047,d08be8dd645faa82eff8d59fb8c23ffe,cat-95370542,6895370542,automotivo,automotivo,57,234,1,5350
388130512534,7f2e92915d542ef574c7327977959a14,cat-51087844,6251087844,consoles_games,consoles_games,41,253,1,400
944105055716,6ee95908a160b5c24eb2580cd4c3afb5,cat-57247972,2357247972,brinquedos,brinquedos,56,771,4,274
323163348120,d8bbf40bf0360a6149a9ae34eb0ac7e1,cat-19990527,5119990527,artigos_de_natal,artigos_de_natal,44,253,1,600
701139910660,1d4de03a6141ce2a2ae5a97f51cabb37,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,32,253,1,4050
506113306404,cba1a3cf642112a308969fdb2c9f687d,cat-10074066,5610074066,construcao_ferramentas_iluminacao,construcao_ferramentas_iluminacao,53,981,3,600
334410452392,161465fcbd2f97c7bbb1d199c7402fcf,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,59,1236,1,950
388310005911,a45ce07b9fbd59f065c8fa0c0361506e,cat-95370542,6895370542,automotivo,automotivo,54,530,1,2600
611490224785,2eb3f7edda1f0799d78ffade55e64374,cat-64623464,6964623464,beleza_saude,beleza_saude,49,893,1,1400
674043893553,17fe399dea1627d099a67438b3d562a7,cat-59672535,659672535,relogios_presentes,relogios_presentes,45,723,3,300
828395158141,4d37ead6e95bf651d4ab59453425e7fa,cat-95370542,6895370542,automotivo,automotivo,56,651,5,7200
53861943759,3d3c4219b64b1a968490e7bdfa43bf1f,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,53,117,6,1950
137089156340,6627f494b45486e462e2bb460fcb18e5,cat-15591864,7315591864,unknown,unknown,,,,445
949704100877,e6e91b452a22da63cc0e6fa8bd22c8bd,cat-07261214,8307261214,papelaria,papelaria,58,298,5,5250
953951720779,042426e17752f5d722a5b80940edc915,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,51,215,1,2400
37337129846,1a2d84c11fbc7b3d7c0a10206c085ce5,cat-35698267,5735698267,telefonia_fixa,telefonia_fixa,44,333,3,100
263280349231,52a085323b6c368f0ab93e7540614992,cat-97277031,7497277031,eletronicos,eletronicos,59,444,1,150
431769291084,c04ad94639d284d69b5ca0642a44f445,cat-95370542,6895370542,automotivo,automotivo,32,347,1,11650
586412383428,585e7f7e97e55cb9e74556236b43b0be,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,57,1016,4,445
517559918966,f7436ea890d51031855ea79147b5aca9,cat-30395420,7730395420,cine_foto,cine_foto,43,299,1,100
56907251494,0661920a7a5f19746f501d1190888270,cat-45447343,4845447343,moveis_escritorio,moveis_escritorio,47,2164,1,15300
833732137508,3fd97d8c7b16543086520039b5c7267a,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,55,486,1,1800
858724958019,4555f012f9764d3e5cedbe66cd24513b,cat-57247972,2357247972,brinquedos,brinquedos,49,194,2,1100
488977440133,04af9f3af5c6afc4eece909c25330934,cat-59672535,659672535,relogios_presentes,relogios_presentes,51,475,6,200
558919325729,9df852a6c839bc3202227666d70c7cae,cat-15591864,7315591864,unknown,unknown,,,,9150
263299959736,f97f7f15dc57882fed36ae1dc9de8090,cat-64623464,6964623464,beleza_saude,beleza_saude,45,568,1,150
203383850830,e96867993d08fadbc6f828871885f897,cat-39156101,8039156101,perfumaria,perfumaria,40,280,1,408
614959656811,708f6b02ad4aaa6535c5e040f13a9762,cat-03345107,5103345107,bebes,bebes,39,235,2,9400
644440046611,8feadd2febbe968ed4cd3cb73de662d2,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,57,485,3,1500
218968839543,2180541a551b218f67e8bd22614688d1,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,40,144,1,300
74128352942,46734f8521a7998c55748c1abbddeb12,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,45,507,3,1200
842548879320,15cf6e60f6f3fc09598470e5d9a6d13c,cat-03345107,5103345107,bebes,bebes,49,375,6,200
741270916442,52f7bc73b7afc86c2b4a318c19671e2e,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,59,668,1,8950
712080491603,836c9611edefc9a7015fc464453ed246,cat-64623464,6964623464,beleza_saude,beleza_saude,55,476,1,460
75218033061,9393c06fcb6d7bc8e988eea2a0ecc64d,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,50,492,2,1125
777885568492,8bab563be2e3316280e3990af91da7b7,cat-97277031,7497277031,eletronicos,eletronicos,49,190,1,133
603905580599,2f785af0f4f132585052347521b90b29,cat-64623464,6964623464,beleza_saude,beleza_saude,46,456,1,529
941928664900,5612648da3c29f5f0236f13c99bed154,cat-24178479,8124178479,cool_stuff,cool_stuff,60,813,3,800
332315511229,0e1b67828c6d682c600b49872507d1ae,cat-24178479,8124178479,cool_stuff,cool_stuff,60,899,3,1450
674714280656,7a4d1de6e3f699b294708384fbd6f8c0,cat-71618754,2371618754,telefonia,telefonia,45,723,1,300
